sku,category,category_label,title,url,image_count,first_image,description
LC0399,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-396720504001-svetovaya-kompozitsiya,11,https://static.tildacdn.com/stor3061-6537-4161-b033-623561326265/64822197.jpg,"Price shown is per single element D80mm, H380mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0400,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-117096514981-svetovaya-kompozitsiya,10,https://static.tildacdn.com/stor3934-6637-4136-a637-633061613731/11274097.jpg,"Price shown is per single element L100mm, W100mm, H400mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0402,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-123104840851-svetovaya-kompozitsiya,4,https://static.tildacdn.com/stor3936-3165-4739-b039-626336313664/75626621.jpg,"Price shown is per single element D80mm, H200mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0404,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-418614426561-svetovaya-kompozitsiya,13,https://static.tildacdn.com/stor3338-3563-4839-b665-356636633632/93425562.jpg,"Price shown is per single element D120mm, H350mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0405,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-273500791771-svetovaya-kompozitsiya,13,https://static.tildacdn.com/stor3261-3236-4834-a163-316632656661/34846988.jpg,"Price shown is per single element D120mm, H350mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0397,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-361016930051-svetovaya-kompozitsiya,24,https://static.tildacdn.com/stor3130-3364-4766-a364-383634646562/47479549.jpg,"Price shown is per single element 260mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0406,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-664440447501-svetovaya-kompozitsiya,5,https://static.tildacdn.com/stor6633-3939-4363-b663-363364303133/16593321.jpg,"Price shown is for the whole composition D1600-1700mm, H3000-3200mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model Sconce for lighting composition: LC0406-1"
LC0409,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-799694005841-svetovaya-kompozitsiya,13,https://static.tildacdn.com/stor3234-3132-4030-a366-363832366334/20884485.jpg,"Price shown is for the whole composition D1000mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0408,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-676561284441-svetovaya-kompozitsiya,6,https://static.tildacdn.com/stor6131-3162-4538-b336-363236393565/84718146.jpg,"Price shown is per single element D145mm, H270mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0401,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-669766307171-svetovaya-kompozitsiya,14,https://static.tildacdn.com/stor3064-3037-4130-b639-616135333034/55871469.jpg,"Possible element sizes: H200-800mm, D30-50mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0403,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-795311221631-svetovaya-kompozitsiya,4,https://static.tildacdn.com/stor3939-3339-4835-a265-376664346433/31560206.jpg,"Price shown is for the whole composition D120mm, H350mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0412,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-443478352571-svetovaya-kompozitsiya,4,https://static.tildacdn.com/stor6237-3438-4237-b131-366266616331/86103835.jpg,"Price shown is per single element D200mm, H100mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0411,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-499098848021-svetovaya-kompozitsiya,6,https://static.tildacdn.com/stor3836-3765-4438-a561-323232663332/41997404.jpg,"Price shown is per single element H300mm, D60mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0410,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-930813969271-svetovaya-kompozitsiya,12,https://static.tildacdn.com/stor6661-6461-4665-b031-383035633732/27677257.jpg,"Price shown is per single element H550mm, D40mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0415,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-179921039771-svetovaya-kompozitsiya,10,https://static.tildacdn.com/stor3966-6134-4261-a135-333161333163/65103128.jpg,"Price shown is per single element Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0417,sculptural-decor,Sculptural compositions & decor,Decorative composition,https://vargov.ru/decor_and_sculptural_compositions_vargovdesign_ru/tproduct/727172771-761055896921-dekorativnaya-kompozitsiya,16,https://static.tildacdn.com/stor6365-3762-4832-a335-633633313930/50018066.jpg,"Price shown is per single element H370mm, W140mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0407,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-936147377161-svetovaya-kompozitsiya,10,https://static.tildacdn.com/stor6161-3263-4237-b464-316533613361/75247064.jpg,"Price shown is per single element 170x130x130mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0420,floor-table-lamps,"Floor lamps, sconces & tabletop art objects",Floor lamp,https://vargov.ru/floorlamps_and_tablelamps_vargovdesign_ru/tproduct/727178542-201611581391-torsher,2,https://static.tildacdn.com/stor3432-6635-4266-b434-306163643033/58419664.jpg,"Price shown is for the whole composition Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0416,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-654371879361-svetovaya-kompozitsiya,5,https://static.tildacdn.com/stor3861-3263-4639-b265-343664613336/30873471.png,"Price shown is per single element H210mm, D50mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0422,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-643041543321-svetovaya-kompozitsiya,7,https://static.tildacdn.com/stor6564-6636-4539-a365-313366636363/64222779.jpg,"Price shown is per single element H300-400mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0413,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-998081912641-svetovaya-kompozitsiya,4,https://static.tildacdn.com/stor3465-6464-4237-a637-633161386331/86712297.jpg,"Price shown is per single element 250X200mm, H230mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0419,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-389646515291-dekorativnaya-kompozitsiya,14,https://static.tildacdn.com/stor6339-3930-4739-a462-656461386234/62589426.jpg,"Price shown is per linear meter L1000mm W250mm To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0421,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-572927025201-svetovaya-kompozitsiya,10,https://static.tildacdn.com/stor6463-6565-4630-b431-343035326365/55524751.jpg,"Price shown is per single element D180mm, H400mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0427,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-259461830202-svetovaya-kompozitsiya,12,https://static.tildacdn.com/stor3136-3934-4462-b430-316639326334/26223114.jpg,"Price shown is per single element D150mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0424,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-526409814912-svetovaya-kompozitsiya,6,https://static.tildacdn.com/stor3066-6334-4437-b131-376633396232/31086840.jpg,"Price shown is per single element H300mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0423,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-584698080412-svetovaya-kompozitsiya,15,https://static.tildacdn.com/stor3562-6461-4262-b761-303432326330/48799149.jpg,"Price shown is per single element D50-60mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0406-1,floor-table-lamps,"Floor lamps, sconces & tabletop art objects",Sconce,https://vargov.ru/floorlamps_and_tablelamps_vargovdesign_ru/tproduct/727178542-506334676872-bra,2,https://static.tildacdn.com/stor3963-6432-4433-a632-303838363134/46789158.jpg,"Sconce size: W250mm, H600mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model Sconce for lighting composition: LC0406"
LC0426,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-427646401122-svetovaya-kompozitsiya,21,https://static.tildacdn.com/stor3135-3365-4935-b837-663865666630/17695774.jpg,"Price shown is per single element D300mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0166-2,floor-table-lamps,"Floor lamps, sconces & tabletop art objects",Sconce,https://vargov.ru/floorlamps_and_tablelamps_vargovdesign_ru/tproduct/727178542-547602893102-bra,2,https://static.tildacdn.com/stor6366-6131-4435-b931-646666616265/73835138.jpg,"Sconce size: L380mm, W160mm, H750mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model Sconce for lighting composition: LC0166-1"
LC0332-1,floor-table-lamps,"Floor lamps, sconces & tabletop art objects",Sconce,https://vargov.ru/floorlamps_and_tablelamps_vargovdesign_ru/tproduct/727178542-836461314732-bra,2,https://static.tildacdn.com/stor3135-3666-4532-a436-613362643034/22402063.jpg,"Sconce size: L200mm, W120mm, H615mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model Sconce for lighting composition: LC0332"
LC0430,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-746164194352-svetovaya-kompozitsiya,8,https://static.tildacdn.com/stor6162-6565-4961-b632-363637666265/27867900.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Example composition sizes: 2300x2300mm, 700x2300mm, 800x800mm Size of one element: D30mm, H350mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0425,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-383345113342-svetovaya-kompozitsiya,10,https://static.tildacdn.com/stor3933-3439-4339-a431-376637346331/78780154.jpg,"Price shown is per single element 130x250mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0429,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-604829013982-svetovaya-kompozitsiya,10,https://static.tildacdn.com/stor3864-3730-4432-b639-343362663164/79563886.jpg,"Price shown is per single element H300mm, W170mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0428,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-586772023452-svetovaya-kompozitsiya,10,https://static.tildacdn.com/stor6433-6666-4464-b736-346363633562/37064666.jpg,"Price shown is per single element D150mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0434,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-292751329392-svetovaya-kompozitsiya,12,https://static.tildacdn.com/stor6337-6464-4036-a630-326463393135/10023166.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Example composition sizes: H3600 D2150mm, H3400 D1650mm, H2450 D2100mm, H1700 D1250mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0433,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-467443780542-svetovaya-kompozitsiya,10,https://static.tildacdn.com/stor3566-6566-4336-b832-393639666231/92614723.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Size of one element: D200, H265mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0435,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-134612384942-svetovaya-kompozitsiya,10,https://static.tildacdn.com/stor6535-3965-4663-b132-636438396331/30200056.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Size of one element: D200, H265mm 3D model (max, fbx) at actual production scale: download the 3D model This element is on display at the official Vargov®Design showroom: Moscow, Nakhimovsky Prospekt 24, Pavilion 2, Stand 212"
LC0436,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-102172255172-svetovaya-kompozitsiya,7,https://static.tildacdn.com/stor3434-3664-4834-a237-346165326137/48592686.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Size of one element: D50, H240mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0439,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-125720996742-svetovaya-kompozitsiya,14,https://static.tildacdn.com/stor3731-3562-4262-a538-326638616262/72418884.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Size of one element: D70, H600mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0438,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-457281509352-svetovaya-kompozitsiya,28,https://static.tildacdn.com/stor3132-3163-4835-b433-326535646130/69683167.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Size of one element: D70, H600mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0432,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-358836540772-svetovaya-kompozitsiya,12,https://static.tildacdn.com/stor3663-3066-4963-b865-646433323930/49768940.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Size of one element (mixed): D60, H200,300,400,500,600mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0441,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-690736958172-svetovaya-kompozitsiya,6,https://static.tildacdn.com/stor6164-6465-4638-a664-353232316166/43712552.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0431,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-155938767602-svetovaya-kompozitsiya,2,https://static.tildacdn.com/stor6333-3764-4433-a464-323436663861/10547253.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Example composition sizes: L1300 D550mm, L1800 D600mm Size of one element: D100mm, D180mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0442,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-254483149662-svetovaya-kompozitsiya,12,https://static.tildacdn.com/stor3632-6332-4339-b261-633339313662/12057996.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0443,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-136960878052-svetovaya-kompozitsiya,12,https://static.tildacdn.com/stor3038-3864-4630-b566-643733333235/45339274.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0445,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-269894507372-svetovaya-kompozitsiya,6,https://static.tildacdn.com/stor3133-3338-4165-a265-386137313036/56930956.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0448,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-178314239412-svetovaya-kompozitsiya,18,https://static.tildacdn.com/stor6661-3331-4162-a436-636166643065/83566663.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Size of one element: L250, W160, H200mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0437,floor-table-lamps,"Floor lamps, sconces & tabletop art objects",Sconce,https://vargov.ru/floorlamps_and_tablelamps_vargovdesign_ru/tproduct/727178542-864753211642-bra,5,https://static.tildacdn.com/stor3338-6430-4230-b363-383933633832/87670954.jpg,"Sconce size: D400mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0449,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-685399658782-svetovaya-kompozitsiya,18,https://static.tildacdn.com/stor3036-3462-4964-b330-333531643363/41867948.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Element size: 120X350mm Decorative element size: 40X250mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0446,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-183476840532-svetovaya-kompozitsiya,12,https://static.tildacdn.com/stor6335-6339-4232-b730-393436666161/28019407.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0444,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-858434041642-svetovaya-kompozitsiya,12,https://static.tildacdn.com/stor6566-3230-4962-b536-346562363431/69469422.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0451,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-307513217942-svetovaya-kompozitsiya,18,https://static.tildacdn.com/stor6634-3339-4333-a131-303763613839/80690958.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Element size: D300mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0450,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-911043030762-svetovaya-kompozitsiya,8,https://static.tildacdn.com/stor3631-6633-4563-b736-323963316633/59731584.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Element size: D300mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0454,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-144660765642-dekorativnaya-kompozitsiya,16,https://static.tildacdn.com/stor6432-3966-4863-a264-356561376261/55429188.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Element size (mixed): D120-170mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0453,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-268699769182-svetovaya-kompozitsiya,8,https://static.tildacdn.com/stor6163-3930-4161-a465-623763613061/58944207.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Element size: 150X300mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0458,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-274634424732-svetovaya-kompozitsiya,12,https://static.tildacdn.com/stor3361-6533-4962-a130-643961313235/53810437.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Element size: D300mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0459,decorative-compositions,Decorative compositions,Lighting composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-819572109292-svetovaya-kompozitsiya,10,https://static.tildacdn.com/stor6130-6164-4635-a366-623634653266/26235639.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Ceramic element size: H300mm, W135mm 3D model (max, fbx) at actual production scale: download the 3D model"
LC0460,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-460702475882-dekorativnaya-kompozitsiya,19,https://static.tildacdn.com/stor3163-3837-4631-b535-633464656133/47769318.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product Element size: L200,250,300mm 3D model (max, fbx) at actual production scale: download the 3D model"
